Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,Label,_ORIGIN_FILE_,_ORIGIN_IDX_
5006073,4,4,447,538,447,0,111.75,223.5,540,0,132.0128173828125,264.4237365722656,196.76101407230777,1.598058997541586,715153.2857142857,1889619.815,5000415,4,5712,1904.0,2168.24,4266,4,5006073,1668691.0,2885940.6,5001011,1407,176,136,0.799029498770793,0.799029498770793,0,540,123.125,216.4053552,46831.27778,0,0,0,1,0,1,122.125,111.75,132.0128173828125,33427,235,1,Web Attack � Sql Injection,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,90293
85213014,7,6,344,11603,344,0,49.142857142857146,130.0197787,4354,0,1931.087158203125,1753.63525390625,140.20158939572306,0.15255885679621659,7101084.5,24600000.0,85100000,1,85213014,14202169.0,34705300.3,85100000,1,149636,29927.2,59769.05,136199,47,272,200,0.08214707673642432,0.07041178005979228,0,4354,919.0,1460.806741,2133956.335,0,0,0,0,1,0,918.3846154,49.142857142857146,1931.087158203125,8049,235,1,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,270217
171,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11695.906432748538,171.0,0.0,171,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,72,32,5847.953216374269,5847.953216374269,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,66,235,0,Web Attack � Sql Injection,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,91615
148,1,3,0,14,0,0,0.0,0.0,16,4,5.594542026519775,0.0,94594.5945945946,27027.027027027027,49.333333333333336,0.0,50,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80,20,6756.756756756757,20270.27027027027,0,16,3.5,3.464101615,12.0,0,0,0,1,0,1,3.0,0.0,5.594542026519775,31880,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,207068
62512,3,7,338,11603,338,0,112.66666666666667,195.144391,5802,0,1655.01171875,1946.05126953125,191019.32428973637,159.96928589710777,6945.777777777777,16902.90422,51086,4,10154,5077.0,7174.21,9986,4,62512,10418.67,20721.11,51086,46,144,232,47.99078576913233,111.97850012797544,0,5802,1194.1,1706.902623,2913516.564,0,0,0,1,0,2,1193.3,112.66666666666667,1655.01171875,46695,235,1,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,100254
84951198,5,8,347,11603,335,0,69.4,148.5052188,5802,0,1448.1336669921875,1894.735107421875,140.6689991587876,0.1530290367417773,7079266.5,24500000.0,84800000,13,84751313,21187828.25,42375656.5,84800000,1001,84951198,12135885.43,32094903.61,84800000,47,184,264,0.0588573218237605,0.0941717149180168,0,5802,919.2307692307693,1566.024497,2452432.725,1,0,0,0,0,1,919.0769231,69.4,1448.1336669921875,8363,235,2,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,108557
42664040,5,6,141,299,93,0,28.2,38.8612918,267,0,48.33188247680664,106.72696685791016,10.313134902367427,0.25782837255918567,4266404.0,13400000.0,42400000,29,255692,63923.0,94786.97,201415,609,42664040,8532808.0,18900393.83,42400000,595,152,132,0.11719471479962985,0.14063365775955583,0,267,40.0,77.39978858,5990.727273,0,0,0,1,0,1,39.27272727,28.2,48.33188247680664,8265,229,4,Infiltration,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,66383
98692590,7,6,416,11603,410,0,59.42857142857143,154.6036407,5802,0,1931.0111083984375,2179.663818359375,121.78219256379836,0.1317221485422563,8224382.5,28500000.0,98700000,2,98692590,16448765.0,40419831.07,98700000,2,33462,6692.4,9597.2,21179,46,260,200,0.07092731075352263,0.06079483778873369,0,5802,924.5384615384615,1665.368449,2773452.071,0,0,0,0,1,0,923.9230769,59.42857142857143,1931.0111083984375,8876,235,2,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,204951
66981,4,3,207,142,195,0,51.75,95.54187564,138,0,44.50315475463867,71.948974609375,5210.432809304131,104.50724832415163,11163.5,25949.31795,64027,18,66981,22327.0,37990.01,65599,18,65305,32652.5,45188.7,64027,693,132,72,59.71842761380093,44.7888207103507,0,195,49.857142857142854,75.57576615,5711.696429,0,0,0,1,0,0,48.71428571,51.75,44.50315475463867,8231,237,3,Bot,Friday-WorkingHours-Morning.pcap_ISCX.csv,63090
1098,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,12750.455373406194,2732.24043715847,549.0,527.5016588,822,76,1098,1098.0,0.0,1098,898,0,0.0,0.0,0,0,104,20,1821.4936247723133,910.7468123861566,0,24,4.666666666666667,8.082903769,65.33333333,0,1,0,0,1,0,9.333333333,7.0,0.0,66,0,0,FTP-Patator,Tuesday-WorkingHours.pcap_ISCX.csv,38778
1825432,3,6,26,11615,20,0,8.666666666666666,10.26320288,4390,0,1933.000244140625,2176.085693359375,6377.120593919686,4.930339777104817,228179.0,645028.7355,1824548,3,584,292.0,282.84,492,92,1825432,365086.4,815850.47,1824548,3,112,132,1.6434465923682724,3.286893184736545,0,4390,1293.4444444444443,1903.962654,3625073.789,0,0,0,1,0,2,1292.555556,8.666666666666666,1933.000244140625,21713,229,2,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,45421
10596250,8,6,613,11640,613,0,76.625,216.7282284,5850,0,1937.130615234375,2378.5859375,1156.3524831898078,1.3212221304706855,815096.1538461539,1992679.216,5590405,16,5590972,798710.29,2112430.61,5591231,56,10596250,2119250.0,2908912.58,5590405,16,304,200,0.7549840745546774,0.5662380559160081,0,5850,875.2142857142857,1716.703638,2947071.381,0,0,0,1,0,0,874.6428571,76.625,1937.130615234375,47265,236,1,DoS GoldenEye,Wednesday-workingHours.pcap_ISCX.csv,331079
132,1,3,0,14,0,0,0.0,0.0,16,4,5.594542026519775,0.0,106060.60606060605,30303.0303030303,44.0,0.0,44,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80,20,7575.757575757575,22727.272727272724,0,16,3.5,3.464101615,12.0,0,0,0,1,0,1,3.0,0.0,5.594542026519775,31880,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,194997
84978263,6,8,378,11603,366,0,63.0,148.4681784,4354,0,1448.191650390625,1728.342041015625,140.98899620953657,0.16474801326546296,6536789.461538462,23300000.0,83900000,4,84978263,16995652.6,37390435.72,83900000,4,84978263,12139751.86,32205457.41,84900000,34,224,264,0.07060629139948413,0.09414172186597883,0,4354,855.7857142857143,1421.981203,2022030.543,1,0,0,0,0,1,855.6428571,63.0,1448.191650390625,7469,235,2,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,194205
192,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,83333.33333333333,15625.0,96.0,0.0,96,92,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,5208.333333333333,10416.666666666666,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,96256
119747086,2782,2093,12264,7879536,4344,0,4.408339324227175,83.39047044,15938,0,3765.592529296875,2372.279541015625,65903.90015837213,40.710802766423896,24568.54452195322,153117.4894,995232,0,119747086,43059.0,201740.0,996222,0,119747086,57240.48,230519.48,995232,1,89036,66912,23.232298112039235,17.478504654384658,0,15938,1618.8307692307692,2427.873716,5894570.783,0,0,0,0,1,0,1620.38662,4.408339324227175,3765.592529296875,15105,235,120,Heartbleed,Wednesday-workingHours.pcap_ISCX.csv,597510
167,1,3,0,14,0,0,0.0,0.0,16,4,5.594542026519775,0.0,83832.33532934132,23952.095808383234,55.666666666666664,0.0,67,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80,20,5988.023952095808,17964.071856287424,0,16,3.5,3.464101615,12.0,0,0,0,1,0,1,3.0,0.0,5.594542026519775,31880,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,184731
119784996,2782,2091,9368,7882433,1448,0,3.3673616103522646,30.50502966,17374,0,3770.532958984375,2369.620849609375,65883.0509958025,40.68122187857317,24586.41133004926,153244.6799,995302,0,119784996,43072.63,201878.26,998229,0,119784996,57313.4,230770.15,995302,2,89036,66848,23.224945468128578,17.45627641044459,0,17374,1619.4953827211164,2427.68666,5893662.519,0,0,0,0,1,0,1620.457401,3.3673616103522646,3770.532958984375,15305,235,120,Heartbleed,Wednesday-workingHours.pcap_ISCX.csv,597277
130,1,3,0,14,0,0,0.0,0.0,16,4,5.594542026519775,0.0,107692.3076923077,30769.230769230773,43.333333333333336,0.0,44,30,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80,20,7692.307692307693,23076.923076923078,0,16,3.5,3.464101615,12.0,0,0,0,1,0,1,3.0,0.0,5.594542026519775,31880,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,207386
33393964,203,104,43951,72208,602,0,216.50738916256157,228.6511756,1078,0,693.6339721679688,361.9307861328125,3478.442990475764,9.193278162484694,109130.60130718954,274260.3456,1427905,4,33393964,165316.65,323829.38,1427905,708,33393964,324213.24,420906.28,1428514,4,6504,3336,6.078942889199977,3.114335273284717,0,1078,378.3680781758958,360.7316535,130127.3258,0,0,0,1,0,0,378.3420195,216.50738916256157,693.6339721679688,36199,1174,101,Web Attack � Brute Force,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,28170
10198,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1176.7013139831338,294.17532849578345,5099.0,6973.487076,9930,68,10198,10198.0,0.0,10198,9998,0,0.0,0.0,0,0,80,32,196.11688566385564,98.05844283192782,0,16,4.0,3.0,9.0,1,0,0,0,0,0,6.0,6.0,0.0,0,235,1,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,318838
119747086,2782,2093,12264,7879536,4344,0,4.408339324227175,83.39047044,15938,0,3765.592529296875,2372.279541015625,65903.90015837213,40.710802766423896,24568.54452195322,153117.4894,995232,0,119747086,43059.0,201740.0,996222,0,119747086,57240.48,230519.48,995232,1,89036,66912,23.232298112039235,17.478504654384658,0,15938,1618.8307692307692,2427.873716,5894570.783,0,0,0,0,1,0,1620.38662,4.408339324227175,3765.592529296875,15105,235,120,Heartbleed,Wednesday-workingHours.pcap_ISCX.csv,597510
6871947,9,7,401,11640,401,0,44.55555555555556,133.6666667,4354,0,1660.444580078125,1763.5919189453125,1752.1962844009129,2.328306664763276,458129.8,1345420.389,5001938,4,1870088,233761.0,658788.04,1864172,4,6871947,1145324.5,2032087.98,5004630,14,336,232,1.309672498929343,1.0186341658339333,0,4354,752.5625,1361.629366,1854034.529,0,0,0,1,0,0,752.0625,44.55555555555556,1660.444580078125,44329,235,1,DoS GoldenEye,Wednesday-workingHours.pcap_ISCX.csv,570181
98552682,6,7,378,11603,360,0,63.0,145.5293785,5802,0,1655.0721435546875,2118.238037109375,121.5694972157125,0.13190914479628266,8212723.5,28400000.0,98500000,1,98552682,19710536.4,44123586.56,98500000,1,98552682,16425447.0,40262376.18,98500000,49,204,232,0.060881143752130454,0.0710280010441522,0,5802,921.6153846153846,1665.012433,2772266.401,1,0,0,0,0,1,921.4615385,63.0,1655.0721435546875,8630,235,3,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,215725
104,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19230.76923076923,104.0,0.0,104,4,104,104.0,0.0,104,4,0,0.0,0.0,0,0,104,0,19230.76923076923,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,66,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,118954
10165120,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.361014921614305,0.39350248693571743,3388373.3333333335,5868152.631,10200000,240,10165120,3388373.33,5868151.48,10200000,240,0,0.0,0.0,0,0,120,0,0.39350248693571743,0.0,6,16,6.0,0.0,0.0,0,0,0,0,1,0,7.5,6.0,0.0,66,0,3,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,123011
169,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,94674.55621301776,17751.47928994083,84.5,0.0,85,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,5917.15976331361,11834.31952662722,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,117531
5007407,5,3,537,1889,537,0,107.4,240.1537008,1891,0,626.280029296875,1085.103759765625,484.4822879386477,1.5976332660796297,715343.8571428572,1889650.06,5000673,4,5007407,1251851.75,2499180.21,5000673,4,5994,2997.0,2996.72,5116,878,208,104,0.9985207912997686,0.5991124747798612,0,1891,303.25,630.1680331,397111.75,0,0,0,1,0,0,302.25,107.4,626.280029296875,37755,235,1,Web Attack � Sql Injection,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,92482
198,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,80808.08080808082,15151.515151515152,99.0,0.0,99,98,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,5050.505050505051,10101.010101010103,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,131591
85609972,9,5,355,11603,355,0,39.44444444444444,118.3333333,8698,0,2317.1298828125,3772.48974609375,139.67998961616294,0.1635323511144239,6585382.461538462,23700000.0,85500000,4,85609972,10701246.5,30203518.16,85500000,4,145635,36408.75,64874.0,133185,84,336,168,0.10512794000212966,0.058404411112294254,0,8698,854.1428571428571,2306.42177,5319581.381,0,0,0,0,1,0,853.5714286,39.44444444444444,2317.1298828125,12960,235,1,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,285673
26327,3,5,347,11603,347,0,115.66666666666667,200.3405434,7250,0,2317.1357421875,3329.677001953125,453906.6357731606,303.8705511452121,3761.0,6868.259362,18196,5,7239,3619.5,5111.42,6980,5,26327,6581.75,8800.17,18196,154,144,168,113.95145667945455,189.91909446575758,0,7250,1493.75,2635.40222,6945344.861,0,0,0,1,0,1,1492.75,115.66666666666667,2317.1357421875,51869,235,1,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,99659
75774,4,3,206,142,194,0,51.5,95.04209594,138,0,44.50319290161133,71.94900512695312,4592.604323382691,92.37997202206563,12629.0,29595.29248,72936,49,75774,25258.0,43080.78,74408,49,74160,37080.0,51531.0,72936,637,132,72,52.78855544118036,39.591416580885266,0,194,49.714285714285715,75.2880184,5668.285714,0,0,0,1,0,0,48.57142857,51.5,44.50319290161133,8231,237,3,Bot,Friday-WorkingHours-Morning.pcap_ISCX.csv,90317
99999646,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.16000056640200508,0.04000014160050127,33333215.333333332,57700000.0,100000000,97,99999646,99999646.0,0.0,100000000,99999646,99999646,99999646.0,0.0,100000000,99999646,104,64,0.020000070800250635,0.020000070800250635,0,18,4.0,4.38178046,19.2,0,1,0,0,1,1,6.0,8.0,0.0,4526,235,1,DoS slowloris,Wednesday-workingHours.pcap_ISCX.csv,50414
155,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,103225.80645161291,19354.83870967742,77.5,0.0,78,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,6451.612903225807,12903.225806451614,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,127075
197,1,3,0,14,0,0,0.0,0.0,16,4,5.594542503356934,0.0,71065.98984771574,20304.568527918782,65.66666666666667,0.0,97,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80,20,5076.1421319796955,15228.426395939086,0,16,3.5,3.464101615,12.0,0,0,0,1,0,1,3.0,0.0,5.594542503356934,31880,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,217519
85105904,8,6,644,11603,310,0,80.5,141.6746776,10135,0,1930.728759765625,4058.571533203125,143.90305988642106,0.16450092581121048,6546608.0,23500000.0,84700000,0,85005897,12143699.57,32115569.11,84700000,0,85105904,17021180.8,37947220.72,84800000,44,256,200,0.09400052903497741,0.07050039677623306,0,10135,874.7857142857143,2605.37493,6787978.524,1,0,0,0,0,0,874.6428571,80.5,1930.728759765625,14244,235,5,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,141762
109,1,3,0,14,0,0,0.0,0.0,16,4,5.594542026519775,0.0,128440.36697247706,36697.247706422015,36.333333333333336,0.0,37,9,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80,20,9174.311926605504,27522.93577981651,0,16,3.5,3.464101615,12.0,0,0,0,1,0,1,3.0,0.0,5.594542026519775,31880,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,155728
156,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,102564.10256410256,19230.76923076923,78.0,0.0,78,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,6410.25641025641,12820.51282051282,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,107717
6313844,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.751463609173746,0.7919106015289576,1578461.0,3155592.035,6311850,3,6313844,1578461.0,3155590.04,6311850,3,0,0.0,0.0,0,0,140,0,0.7919106015289576,0.0,6,16,6.0,0.0,0.0,0,0,0,0,1,0,7.2,6.0,0.0,66,0,4,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,153328
145,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13793.103448275862,145.0,0.0,145,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,72,32,6896.551724137931,6896.551724137931,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,66,235,0,Web Attack � Brute Force,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,57026
30450,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,788.1773399014778,131.36288998357963,10150.0,16853.72164,29511,313,30450,10150.0,17021.42,29511,313,0,0.0,0.0,0,0,120,0,131.36288998357963,0.0,6,16,6.0,0.0,0.0,0,0,0,0,1,0,7.5,6.0,0.0,66,0,3,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,117906
142,1,3,0,14,0,0,0.0,0.0,16,4,5.594542026519775,0.0,98591.54929577465,28169.014084507042,47.333333333333336,0.0,48,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80,20,7042.2535211267605,21126.76056338028,0,16,3.5,3.464101615,12.0,0,0,0,1,0,1,3.0,0.0,5.594542026519775,31880,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,159915
99955639,9,6,319,11603,319,0,35.44444444444444,106.3333333,4354,0,1931.0992431640625,1753.6053466796875,119.27291065589606,0.1500665710315753,7139688.5,26700000.0,99900000,1,99955639,12494454.88,35284340.57,99900000,1,47489,9497.8,13857.5,30837,49,336,200,0.09003994261894518,0.06002662841263012,0,4354,794.8,1391.27768,1935653.583,0,0,0,0,1,0,794.2666667,35.44444444444444,1931.0992431640625,7448,235,1,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,283482
103,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19417.47572815534,103.0,0.0,103,3,103,103.0,0.0,103,3,0,0.0,0.0,0,0,104,0,19417.47572815534,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,66,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,102002
1085,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1843.3179723502303,1085.0,0.0,1085,985,1085,1085.0,0.0,1085,985,0,0.0,0.0,0,0,104,0,1843.3179723502303,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,66,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,127895
98309830,5,6,357,11603,345,0,71.4,152.9764688,7250,0,1930.86328125,3125.218017578125,121.65619653700956,0.1118911506611292,9830983.0,31100000.0,98200000,3,98309830,24577457.5,49055006.64,98200000,3,98309830,19661966.0,43815244.03,98200000,85,184,200,0.05085961393687691,0.061031536724252294,0,7250,1087.2727272727273,2325.570174,5408276.636,1,0,0,0,0,1,1087.090909,71.4,1930.86328125,11885,235,2,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,113837
21314,3,6,296,11603,296,0,98.66666666666667,170.8956797,5802,0,1930.986572265625,2179.31884765625,558271.5585999812,422.2576710143568,2664.25,4639.030556,10937,4,11520,5760.0,8139.97,11032,4,21314,4262.8,5739.77,10987,46,144,200,140.7525570047856,281.5051140095712,0,5802,1322.111111111111,1889.71923,3571038.767,0,0,0,1,0,2,1321.222222,98.66666666666667,1930.986572265625,47871,235,1,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,87122
160,1,3,0,14,0,0,0.0,0.0,16,4,5.594542026519775,0.0,87500.0,24999.999999999996,53.333333333333336,0.0,60,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80,20,6249.999999999999,18750.0,0,16,3.5,3.464101615,12.0,0,0,0,1,0,1,3.0,0.0,5.594542026519775,31880,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,168307
137,1,2,2,14,2,2,2.0,0.0,16,4,5.908795356750488,0.0,116788.32116788322,21897.810218978102,68.5,0.0,69,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,7299.270072992701,14598.540145985402,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.908795356750488,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,121620
119752315,2792,2111,13712,7878136,5792,0,4.911174785100287,110.3764478,14490,0,3731.063232421875,2363.778076171875,65901.42328354988,40.94284106323957,24429.276825785393,152902.2865,995350,0,119752315,42906.6,201709.81,996350,0,119752315,56754.65,230010.68,995350,1,89368,67520,23.314789363362205,17.628051699877368,0,14490,1609.5957576993678,2414.090913,5827834.935,0,0,0,0,1,0,1611.105467,4.911174785100287,3731.063232421875,14835,235,120,Heartbleed,Wednesday-workingHours.pcap_ISCX.csv,597175
32599258,203,104,43906,72174,602,0,216.28571428571428,228.4931854,1078,0,693.3070678710938,361.6227111816406,3560.817243140933,9.417392260891337,106533.522875817,267917.6027,1027564,4,32599258,161382.47,316359.38,1027564,692,32599258,316497.65,413009.69,1028162,4,6504,3336,6.227135599221308,3.1902566616700296,0,1078,378.11074918566777,360.5297121,129981.6733,0,0,0,1,0,0,378.0846906,216.28571428571428,693.3070678710938,36197,1176,101,Web Attack � Brute Force,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,50405
4027921,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.9584088168561395,0.99306813614269,1342640.3333333333,2325519.542,4027920,1,4027921,1342640.33,2325517.81,4027920,1,0,0.0,0.0,0,0,120,0,0.99306813614269,0.0,6,16,6.0,0.0,0.0,0,0,0,0,1,0,7.5,6.0,0.0,66,0,3,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,162441
119747086,2782,2093,12264,7879536,4344,0,4.408339324227175,83.39047044,15938,0,3765.592529296875,2372.279541015625,65903.90015837213,40.710802766423896,24568.54452195322,153117.4894,995232,0,119747086,43059.0,201740.0,996222,0,119747086,57240.48,230519.48,995232,1,89036,66912,23.232298112039235,17.478504654384658,0,15938,1618.8307692307692,2427.873716,5894570.783,0,0,0,0,1,0,1620.38662,4.408339324227175,3765.592529296875,15105,235,120,Heartbleed,Wednesday-workingHours.pcap_ISCX.csv,597510
80225914,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.024929600677407054,80225914.0,0.0,80225914,80200000,80225914,80225914.0,0.0,80225914,80200000,0,0.0,0.0,0,0,104,0,0.024929600677407054,0.0,0,1,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,11797,0,0,DoS GoldenEye,Wednesday-workingHours.pcap_ISCX.csv,552198
111156174,5,3,530,0,520,0,106.0,231.4735406,0,0,0.0,0.0,4.7680662344495595,0.07197081108603108,15879453.42857143,41400000.0,110000000,8,111156174,27789043.5,54578481.12,110000000,585,110154767,55077383.5,77892285.06,110000000,5176,208,104,0.04498175692876943,0.026989054157261657,0,520,66.25,172.9482903,29911.11111,0,0,0,1,0,0,66.25,106.0,0.0,31209,235,2,DoS Slowhttptest,Wednesday-workingHours.pcap_ISCX.csv,73713
205,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9756.09756097561,205.0,0.0,205,105,0,0.0,0.0,0,0,0,0.0,0.0,0,0,72,32,4878.048780487805,4878.048780487805,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,66,247,0,SSH-Patator,Tuesday-WorkingHours.pcap_ISCX.csv,297156
126,1,3,0,14,0,0,0.0,0.0,16,4,5.594542026519775,0.0,111111.11111111111,31746.031746031746,42.0,0.0,42,26,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80,20,7936.507936507936,23809.52380952381,0,16,3.5,3.464101615,12.0,0,0,0,1,0,1,3.0,0.0,5.594542026519775,31880,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,226283
9052763,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.313905378943423,0.5523175631572371,2263190.75,4523709.893,9048756,3,9052763,2263190.75,4523707.89,9048756,3,0,0.0,0.0,0,0,140,0,0.5523175631572371,0.0,6,16,6.0,0.0,0.0,0,0,0,0,1,0,7.2,6.0,0.0,66,0,4,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,170955
